dataset,zone,date,method,penalty_rate,transaction_cost,revenue,hindsight_revenue,regret,battery_revenue,flex_value,imbalance_penalty,transaction_penalty,hindsight_transaction_penalty,negative_revenue
OPSD,DK_2,2019-09-18,Coarse revenue grid,45.0,0.0,24.987002286507686,27.662713043478274,2.675710756970588,14.374913043478273,12.657000000000004,2.0449107569705904,0.0,0.0,0
OPSD,DK_2,2019-09-19,Coarse revenue grid,45.0,0.0,33.07657268486946,37.15360869565219,4.077036010782727,19.97019565217392,16.5255,3.419122967304461,0.0,0.0,0
OPSD,DK_2,2019-09-20,Coarse revenue grid,45.0,0.0,25.064070156024858,30.39517391304347,5.331103757018614,14.025500000000001,12.853499999999999,1.8149298439751411,0.0,0.0,0
OPSD,DK_2,2019-09-21,Coarse revenue grid,45.0,0.0,18.754328394663098,22.380521739130444,3.626193344467346,10.785056521739136,10.324499999999999,2.355228127076038,0.0,0.0,0
OPSD,DK_2,2019-09-22,Coarse revenue grid,45.0,0.0,6.5962599265142146,10.552426086956526,3.9561661604423115,3.529382608695652,5.444999999999998,2.378122682181434,0.0,0.0,0
OPSD,DK_2,2019-09-23,Coarse revenue grid,45.0,0.0,32.238777808017964,38.286182608695654,6.04740480067769,19.463539130434793,15.897000000000004,3.121761322416832,0.0,0.0,0
OPSD,DK_2,2019-09-24,Coarse revenue grid,45.0,0.0,23.44688970295148,35.0170695652174,11.570179862265917,14.762300000000003,13.465499999999997,4.780910297048523,0.0,0.0,0
OPSD,DK_2,2019-09-25,Coarse revenue grid,45.0,0.0,25.097540984185038,32.43073913043478,7.333198146249742,15.418447826086954,13.756499999999997,4.07740684190191,0.0,0.0,0
OPSD,DK_2,2019-09-26,Coarse revenue grid,45.0,0.0,12.158937313126948,24.693843478260874,12.534906165133926,7.358791304347832,8.271000000000003,3.470853991220886,0.0,0.0,0
OPSD,DK_2,2019-09-27,Coarse revenue grid,45.0,0.0,21.094700551634457,25.266904347826088,4.172203796191631,12.293826086956521,11.225999999999997,2.425125535322062,0.0,0.0,0
OPSD,DK_2,2019-09-28,Coarse revenue grid,45.0,0.0,16.472958880379963,34.62437391304347,18.151415032663508,9.937156521739134,8.895000000000001,2.359197641359173,0.0,0.0,0
OPSD,DK_2,2019-09-29,Coarse revenue grid,45.0,0.0,16.310139521288598,28.69786086956522,12.38772134827662,10.798795652173915,8.8725,3.361156130885319,0.0,0.0,0
OPSD,DK_2,2019-09-30,Coarse revenue grid,45.0,0.0,4.449905454035316,11.496034782608703,7.046129328573387,2.6654478260869574,4.819499999999999,3.03504237205164,0.0,0.0,0
OPSD,DK_2,2019-10-01,Coarse revenue grid,45.0,0.0,25.724656844461194,29.81052173913044,4.085864894669246,16.04352173913044,13.767000000000001,4.085864894669251,0.0,0.0,0
OPSD,DK_2,2019-10-02,Coarse revenue grid,45.0,0.0,21.057276753507118,25.880965217391307,4.823688463884189,11.722665217391302,11.095499999999992,1.760888463884178,0.0,0.0,0
OPSD,DK_2,2019-10-03,Coarse revenue grid,45.0,0.0,28.685255740677313,35.18094782608695,6.495692085409637,17.794973913043492,15.090000000000003,4.199718172366182,0.0,0.0,0
OPSD,DK_2,2019-10-04,Coarse revenue grid,45.0,0.0,20.140831188820997,42.13918260869565,21.998351419874652,12.160056521739143,11.659500000000003,3.6787253329181464,0.0,0.0,0
OPSD,DK_2,2019-10-05,Coarse revenue grid,45.0,0.0,11.928194131627821,18.428113043478266,6.499918911850445,6.7277217391304305,7.9919999999999956,2.791527607502605,0.0,0.0,0
OPSD,DK_2,2019-10-06,Coarse revenue grid,45.0,0.0,5.796398978922762,9.734400000000004,3.938001021077242,3.1421869565217406,5.710499999999999,3.056287977598978,0.0,0.0,0
OPSD,DK_2,2019-10-07,Coarse revenue grid,45.0,0.0,47.08497444808053,52.90706956521738,5.822095117136847,29.382769565217387,22.855499999999996,5.1532951171368495,0.0,0.0,0
OPSD,DK_2,2019-10-08,Coarse revenue grid,45.0,0.0,32.19344913081084,39.0350695652174,6.841620434406558,17.906282608695655,15.4035,1.1163334778848175,0.0,0.0,0
OPSD,DK_2,2019-10-09,Coarse revenue grid,45.0,0.0,38.15149112752006,40.66791304347825,2.5164219159581904,21.99532173913044,18.018,1.8618306116103822,0.0,0.0,0
OPSD,DK_2,2019-10-10,Coarse revenue grid,45.0,0.0,34.46157082633082,37.9564,3.4948291736691814,19.794321739130453,16.401000000000003,1.7337509127996371,0.0,0.0,0
OPSD,DK_2,2019-10-11,Coarse revenue grid,45.0,0.0,16.988117336499506,36.67939130434783,19.691273967848325,11.789786956521741,9.916499999999997,4.718169620022229,0.0,0.0,0
OPSD,DK_2,2019-10-12,Coarse revenue grid,45.0,0.0,43.3639864883124,55.871417391304355,12.507430902991956,27.822456521739134,18.9315,3.389970033426736,0.0,0.0,0
OPSD,DK_2,2019-10-13,Coarse revenue grid,45.0,0.0,6.325337153702246,31.66400869565217,25.338671541949925,3.5682695652173955,5.325,2.567932411515149,0.0,0.0,0
OPSD,DK_2,2019-10-14,Coarse revenue grid,45.0,0.0,54.66216173717106,70.19799130434784,15.535829567176776,35.32866521739131,25.069499999999998,5.736003480220248,0.0,0.0,0
OPSD,DK_2,2019-10-15,Coarse revenue grid,45.0,0.0,28.57111174717041,32.67850434782609,4.1073926006556825,17.40878260869566,15.054000000000002,3.8916708615252515,0.0,0.0,0
OPSD,DK_2,2019-10-16,Coarse revenue grid,45.0,0.0,27.02982385876089,36.27335652173914,9.24353266297825,16.55295217391305,14.4885,4.011628315152163,0.0,0.0,0
OPSD,DK_2,2019-10-17,Coarse revenue grid,45.0,0.0,31.85876833945418,36.2288347826087,4.370066443154521,18.606160869565223,15.8055,2.5528925301110457,0.0,0.0,0
OPSD,DK_2,2019-10-18,Coarse revenue grid,45.0,0.0,13.066928599866124,32.16193913043478,19.095010530568658,7.874608695652178,8.963999999999999,3.771680095786053,0.0,0.0,0
OPSD,DK_2,2019-10-19,Coarse revenue grid,45.0,0.0,5.817091761514391,16.975791304347823,11.158699542833432,4.255117391304353,6.0554999999999986,4.493525629789961,0.0,0.0,0
OPSD,DK_2,2019-10-20,Coarse revenue grid,45.0,0.0,16.7640948948443,26.162200000000006,9.398105105155707,10.052391304347829,9.482999999999999,2.7712964095035275,0.0,0.0,0
OPSD,DK_2,2019-10-21,Coarse revenue grid,45.0,0.0,38.22181243802114,45.81245217391306,7.590639735891919,23.343947826086957,18.317999999999994,3.4401353880658103,0.0,0.0,0
OPSD,DK_2,2019-10-22,Coarse revenue grid,45.0,0.0,36.55398687469346,37.90060000000001,1.346613125306554,20.75710000000001,17.1435,1.346613125306554,0.0,0.0,0
OPSD,DK_2,2019-10-23,Coarse revenue grid,45.0,0.0,29.14264678810084,33.33857391304348,4.195927124942642,17.979973913043473,15.122999999999996,3.960327124942629,0.0,0.0,0
OPSD,DK_2,2019-10-24,Coarse revenue grid,45.0,0.0,19.697340932393203,30.90787826086958,11.210537328476377,11.299339130434788,10.703999999999997,2.305998198041584,0.0,0.0,0
OPSD,DK_2,2019-10-25,Coarse revenue grid,45.0,0.0,32.023708140221885,35.562200000000004,3.5384918597781194,19.277013043478263,15.121499999999997,2.3748049032563725,0.0,0.0,0
OPSD,DK_2,2019-10-26,Coarse revenue grid,45.0,0.0,15.482200127679295,33.18231304347825,17.700112915798957,12.352247826086955,9.997499999999999,6.867547698407658,0.0,0.0,0
OPSD,DK_2,2019-10-27,Coarse revenue grid,45.0,0.0,39.56233957318842,57.64381739130434,18.08147781811592,26.91176956521739,18.5205,5.869929992028972,0.0,0.0,0
OPSD,DK_2,2019-10-28,Coarse revenue grid,45.0,0.0,18.484145674526303,29.602530434782608,11.118384760256305,11.400326086956525,11.344499999999998,4.260680412430218,0.0,0.0,0
OPSD,DK_2,2019-10-29,Coarse revenue grid,45.0,0.0,23.812462956621744,33.08846956521739,9.276006608595644,15.02553043478261,13.776,4.989067478160867,0.0,0.0,0
OPSD,DK_2,2019-10-30,Coarse revenue grid,45.0,0.0,23.47086364939325,31.017426086956522,7.546562437563271,15.41920000000001,14.088000000000003,6.036336350606759,0.0,0.0,0
OPSD,DK_2,2019-10-31,Coarse revenue grid,45.0,0.0,16.960881569289228,23.14566086956523,6.184779300276002,10.846673913043482,10.8465,4.732292343754254,0.0,0.0,0
OPSD,DK_2,2019-11-01,Coarse revenue grid,45.0,0.0,-0.6542328350010265,7.807886956521748,8.462119791522774,-0.6590217391304378,3.2534999999999994,3.248711095870588,0.0,0.0,1
OPSD,DK_2,2019-11-02,Coarse revenue grid,45.0,0.0,5.850680288351555,11.26803478260869,5.417354494257136,2.7774,5.067,1.9937197116484457,0.0,0.0,0
OPSD,DK_2,2019-11-03,Coarse revenue grid,45.0,0.0,4.554542399870403,11.282773913043481,6.728231513173078,2.1191695652173976,4.849500000000002,2.4141271653469962,0.0,0.0,0
OPSD,DK_2,2019-11-04,Coarse revenue grid,45.0,0.0,19.377408124965896,24.169104347826092,4.791696222860196,10.491804347826083,10.384499999999994,1.4988962228601805,0.0,0.0,0
OPSD,DK_2,2019-11-05,Coarse revenue grid,45.0,0.0,32.37657026907527,43.037295652173924,10.66072538309865,19.459721739130437,15.876,2.959151470055158,0.0,0.0,0
OPSD,DK_2,2019-11-06,Coarse revenue grid,45.0,0.0,33.81100103808369,41.87026956521741,8.059268527133725,21.20773478260869,18.2445,5.641233744524993,0.0,0.0,0
OPSD,DK_2,2019-11-07,Coarse revenue grid,45.0,0.0,5.922269130927541,14.166043478260875,8.243774347333334,3.892543478260876,6.967500000000002,4.937774347333336,0.0,0.0,0
OPSD,DK_2,2019-11-08,Coarse revenue grid,45.0,0.0,18.72235789900938,23.547104347826078,4.824746448816697,10.658491304347827,11.299499999999997,3.2356334053384415,0.0,0.0,0
OPSD,DK_2,2019-11-09,Coarse revenue grid,45.0,0.0,0.8015578697807113,8.887295652173936,8.085737782393224,-0.1982086956521627,4.194000000000005,3.1942334345671313,0.0,0.0,0
OPSD,DK_2,2019-11-10,Coarse revenue grid,45.0,0.0,7.347095656144167,16.771399999999993,9.424304343855827,3.7456782608695676,6.483,2.881582604725401,0.0,0.0,0
OPSD,DK_2,2019-11-11,Coarse revenue grid,45.0,0.0,-0.05844073975085329,9.07959130434783,9.138032044098683,-1.7305869565217264,3.2115000000000036,1.5393537832291304,0.0,0.0,1
OPSD,DK_2,2019-11-12,Coarse revenue grid,45.0,0.0,12.269959287824937,15.846791304347832,3.5768320165228946,6.353160869565222,8.152499999999998,2.2357015817402837,0.0,0.0,0
OPSD,DK_2,2019-11-13,Coarse revenue grid,45.0,0.0,28.754886618913332,33.01829565217393,4.263409033260601,16.059247826086967,14.368500000000003,1.6728612071736393,0.0,0.0,0
OPSD,DK_2,2019-11-14,Coarse revenue grid,45.0,0.0,18.379384016386503,24.479452173913046,6.100068157526543,10.477756521739131,10.793999999999997,2.892372505352624,0.0,0.0,0
OPSD,DK_2,2019-11-15,Coarse revenue grid,45.0,0.0,-0.7803897214799989,3.937530434782614,4.717920156262613,-0.38323913043477376,3.7905000000000015,4.187650591045227,0.0,0.0,1
OPSD,DK_2,2019-11-16,Coarse revenue grid,45.0,0.0,-3.886937960626772,5.426886956521744,9.313824917148516,-2.2397826086956485,2.571000000000002,4.2181553519311255,0.0,0.0,1
OPSD,DK_2,2019-11-17,Coarse revenue grid,45.0,0.0,8.10365312080141,11.829991304347837,3.726338183546428,4.914317391304358,6.679500000000002,3.49016427050295,0.0,0.0,0
OPSD,DK_2,2019-11-18,Coarse revenue grid,45.0,0.0,25.678733959518674,34.241852173913045,8.563118214394372,15.112952173913044,12.9045,2.3387182143943672,0.0,0.0,0
OPSD,DK_2,2019-11-19,Coarse revenue grid,45.0,0.0,21.436762605086297,29.732939130434787,8.29617652534849,13.131239130434786,12.349499999999997,4.043976525348487,0.0,0.0,0
OPSD,DK_2,2019-11-20,Coarse revenue grid,45.0,0.0,26.93365046180026,37.09183478260869,10.158184320808434,15.884656521739139,14.6145,3.5655060599388784,0.0,0.0,0
OPSD,DK_2,2019-11-21,Coarse revenue grid,45.0,0.0,19.169307626780352,30.10374782608696,10.934440199306607,10.908860869565231,11.205000000000002,2.9445532427848824,0.0,0.0,0
OPSD,DK_2,2019-11-22,Coarse revenue grid,45.0,0.0,11.441977788528014,19.341026086956532,7.899048298428518,5.3153173913043545,7.216500000000002,1.0898396027763417,0.0,0.0,0
OPSD,DK_2,2019-11-23,Coarse revenue grid,45.0,0.0,-0.9670433386583661,12.228878260869568,13.195921599527933,0.020217391304342414,3.662999999999998,4.650260729962707,0.0,0.0,1
OPSD,DK_2,2019-11-24,Coarse revenue grid,45.0,0.0,31.20722925539159,43.28772173913043,12.080492483738844,21.22916086956522,15.412499999999998,5.434431614173626,0.0,0.0,0
OPSD,DK_2,2019-11-25,Coarse revenue grid,45.0,0.0,28.50917513428202,31.206147826086955,2.696972691804934,15.776247826086959,14.221499999999995,1.4885726918049342,0.0,0.0,0
OPSD,DK_2,2019-11-26,Coarse revenue grid,45.0,0.0,18.247601306557435,22.257060869565215,4.0094595630077805,9.93148260869566,10.465500000000006,2.149381302138232,0.0,0.0,0
OPSD,DK_2,2019-11-27,Coarse revenue grid,45.0,0.0,10.293941814586388,15.54367826086958,5.249736446283192,4.443552173913041,6.697499999999996,0.8471103593266488,0.0,0.0,0
OPSD,DK_2,2019-11-28,Coarse revenue grid,45.0,0.0,0.34534019764334944,17.55428695652172,17.208946758878373,-0.9460695652173925,3.3659999999999997,2.0745902371392577,0.0,0.0,0
OPSD,DK_2,2019-11-29,Coarse revenue grid,45.0,0.0,38.45900859409098,45.78938260869566,7.330374014604679,24.881878260869566,18.264,4.686869666778582,0.0,0.0,0
OPSD,DK_2,2019-11-30,Coarse revenue grid,45.0,0.0,13.44933391261489,18.140730434782604,4.6913965221677145,6.58333043478261,8.144999999999998,1.278996522167718,0.0,0.0,0
OPSD,DK_2,2019-12-01,Coarse revenue grid,45.0,0.0,8.74805172011663,15.797217391304342,7.049165671187712,4.1226173913043525,6.6389999999999985,2.0135656711877217,0.0,0.0,0
OPSD,DK_2,2019-12-02,Coarse revenue grid,45.0,0.0,23.36147494688074,24.680330434782597,1.3188554879018568,12.2382304347826,11.845499999999996,0.7222554879018528,0.0,0.0,0
OPSD,DK_2,2019-12-03,Coarse revenue grid,45.0,0.0,19.776912567230816,41.79846086956523,22.021548302334416,12.34565652173913,12.331499999999997,4.900243954508312,0.0,0.0,0
OPSD,DK_2,2019-12-04,Coarse revenue grid,45.0,0.0,33.00953878737765,36.62443478260871,3.614895995231059,18.576278260869564,15.935999999999996,1.502739473491917,0.0,0.0,0
OPSD,DK_2,2019-12-05,Coarse revenue grid,45.0,0.0,12.501169646293999,26.826339130434775,14.325169484140776,6.6008217391304385,7.7715,1.8711520928364398,0.0,0.0,0
OPSD,DK_2,2019-12-06,Coarse revenue grid,45.0,0.0,21.438213583812455,33.6064,12.168186416187545,15.370886956521744,12.107999999999999,6.040673372709284,0.0,0.0,0
OPSD,DK_2,2019-12-07,Coarse revenue grid,45.0,0.0,46.55852769409229,63.785947826086954,17.227420131994663,30.760760869565217,20.6145,4.816733175472925,0.0,0.0,0
OPSD,DK_2,2019-12-08,Coarse revenue grid,45.0,0.0,-2.776602960976974,69.39061739130435,72.16722035228132,-0.544878260869563,2.0970000000000004,4.328724700107411,0.0,0.0,1
OPSD,DK_2,2019-12-09,Coarse revenue grid,45.0,0.0,83.31999868276111,85.96510434782608,2.6451056650649747,52.83010434782609,32.85,2.360105665064979,0.0,0.0,0
OPSD,DK_2,2019-12-10,Coarse revenue grid,45.0,0.0,19.663167147789018,40.86275652173913,21.19958937395011,11.42809130434783,10.699500000000002,2.464424156558812,0.0,0.0,0
OPSD,DK_2,2019-12-11,Coarse revenue grid,45.0,0.0,64.6464436359164,74.83710434782608,10.190660711909686,42.03330434782609,28.05,5.436860711909688,0.0,0.0,0
OPSD,DK_2,2019-12-12,Coarse revenue grid,45.0,0.0,16.18002754722828,30.91624347826088,14.7362159310326,9.73593913043478,10.178999999999997,3.7349115832064927,0.0,0.0,0
OPSD,DK_2,2019-12-13,Coarse revenue grid,45.0,0.0,32.4730548606312,37.20278260869566,4.729727748064455,19.5195,14.971499999999999,2.017945139368801,0.0,0.0,0
OPSD,DK_2,2019-12-14,Coarse revenue grid,45.0,0.0,-3.052304200827106,38.78324347826087,41.83554767908798,-1.5295260869565155,2.449500000000002,3.9722781138705923,0.0,0.0,1
OPSD,DK_2,2019-12-15,Coarse revenue grid,45.0,0.0,46.025554901054264,51.18614782608696,5.160592925032695,29.863147826086962,19.746000000000002,3.583592925032705,0.0,0.0,0
OPSD,DK_2,2019-12-16,Coarse revenue grid,45.0,0.0,22.600706688318382,25.94430434782609,3.343597659507708,12.446404347826089,11.3775,1.2231976595077056,0.0,0.0,0
OPSD,DK_2,2019-12-17,Coarse revenue grid,45.0,0.0,3.50707753265236,9.766469565217392,6.259392032565032,1.818265217391307,5.0055000000000005,3.3166876847389473,0.0,0.0,0
OPSD,DK_2,2019-12-18,Coarse revenue grid,45.0,0.0,25.71317349759155,32.375356521739135,6.662183024147584,15.730356521739132,13.148999999999997,3.1661830241475797,0.0,0.0,0
OPSD,DK_2,2019-12-19,Coarse revenue grid,45.0,0.0,1.6096951163810105,6.8453391304347875,5.235644014053777,-0.05015652173912599,3.7200000000000015,2.060148361879865,0.0,0.0,0
OPSD,DK_2,2019-12-20,Coarse revenue grid,45.0,0.0,7.329900492965272,11.98614782608696,4.656247333121688,3.3723173913043496,5.329499999999998,1.3719168983390755,0.0,0.0,0
OPSD,DK_2,2019-12-21,Coarse revenue grid,45.0,0.0,4.170429878991029,8.883356521739135,4.712926642748106,2.654743478260883,5.014500000000003,3.498813599269857,0.0,0.0,0
OPSD,DK_2,2019-12-22,Coarse revenue grid,45.0,0.0,-0.2426165084549805,4.471339130434787,4.713955638889767,-1.2981695652173855,2.7795,1.7239469432375951,0.0,0.0,1
OPSD,DK_2,2019-12-23,Coarse revenue grid,45.0,0.0,4.496891485756341,6.766339130434789,2.269447644678448,1.8979391304347857,4.629,2.0300476446784446,0.0,0.0,0
OPSD,DK_2,2019-12-24,Coarse revenue grid,45.0,0.0,10.960830275725455,22.37702608695652,11.416195811231065,6.160882608695658,6.9045,2.104552332970203,0.0,0.0,0
OPSD,DK_2,2019-12-25,Coarse revenue grid,45.0,0.0,-1.3190830696123506,1.5722173913043505,2.891300460916701,-1.4441391304347775,2.604000000000002,2.478943939177575,0.0,0.0,1
OPSD,DK_2,2019-12-26,Coarse revenue grid,45.0,0.0,5.8477616529776375,8.888147826086957,3.0403861731093196,2.1031478260869534,4.866,1.1213861731093158,0.0,0.0,0
OPSD,DK_2,2019-12-27,Coarse revenue grid,45.0,0.0,9.350293893020295,15.71386086956523,6.363566976544936,5.851460869565223,7.362000000000002,3.86316697654493,0.0,0.0,0
OPSD,DK_2,2019-12-28,Coarse revenue grid,45.0,0.0,-1.517018977436409,4.725113043478261,6.242132020914671,-0.30105652173912745,3.1994999999999973,4.415462455697279,0.0,0.0,1
OPSD,DK_2,2019-12-29,Coarse revenue grid,45.0,0.0,5.328871174311303,19.599939130434798,14.271067956123495,2.7193043478260925,4.464000000000003,1.854433173514793,0.0,0.0,0
OPSD,DK_2,2019-12-30,Coarse revenue grid,45.0,0.0,38.10295510209183,41.830695652173915,3.727740550082082,24.579295652173915,16.688999999999997,3.1653405500820755,0.0,0.0,0
OPSD,DK_2,2019-12-31,Coarse revenue grid,45.0,0.0,27.868789189819317,34.10821739130434,6.239428201485026,18.204417391304347,13.212,3.547628201485028,0.0,0.0,0
OPSD,DK_2,2020-01-01,Coarse revenue grid,45.0,0.0,-7.641524495431812,-2.587504347826085,5.054020147605726,-5.21170869565217,0.016499999999999914,2.4463157997796405,0.0,0.0,1
OPSD,DK_2,2020-01-02,Coarse revenue grid,45.0,0.0,17.453730874371672,27.13439130434783,9.680660429976157,9.720995652173912,9.559499999999998,1.8267647778022411,0.0,0.0,0
OPSD,DK_2,2020-01-03,Coarse revenue grid,45.0,0.0,51.45599915232225,54.93416521739131,3.478166065069061,32.98236086956522,21.850499999999997,3.37686171724297,0.0,0.0,0
OPSD,DK_2,2020-01-04,Coarse revenue grid,45.0,0.0,17.685901539035157,49.111191304347834,31.425289765312677,12.924756521739129,9.584999999999997,4.8238549827039705,0.0,0.0,0
OPSD,DK_2,2020-01-05,Coarse revenue grid,45.0,0.0,-1.2538545324708208,11.692321739130449,12.94617627160127,-1.5216173913043534,2.3699999999999974,2.102237141166465,0.0,0.0,1
OPSD,DK_2,2020-01-06,Coarse revenue grid,45.0,0.0,0.6466480403206543,6.36946086956522,5.722812829244566,-0.025778260869557812,2.9865000000000017,2.3140736988097896,0.0,0.0,0
OPSD,DK_2,2020-01-07,Coarse revenue grid,45.0,0.0,1.3212278709906597,30.118043478260866,28.796815607270204,-0.22290000000000276,2.9474999999999967,1.4033721290093342,0.0,0.0,0
OPSD,DK_2,2020-01-08,Coarse revenue grid,45.0,0.0,48.543439564103764,54.757965217391316,6.214525653287552,31.0325652173913,20.427,2.916125653287534,0.0,0.0,0
OPSD,DK_2,2020-01-09,Coarse revenue grid,45.0,0.0,5.584983444450187,25.618678260869565,20.033694816419377,2.8399086956521735,4.960499999999999,2.215425251201985,0.0,0.0,0
OPSD,DK_2,2020-01-10,Coarse revenue grid,45.0,0.0,12.964589267928618,24.71551304347826,11.750923775549643,7.1674869565217385,7.502999999999999,1.7058976885931203,0.0,0.0,0
OPSD,DK_2,2020-01-11,Coarse revenue grid,45.0,0.0,-12.02767184121802,7.145269565217399,19.17294140643542,-6.835582608695653,-1.4280000000000015,3.7640892325223656,0.0,0.0,1
OPSD,DK_2,2020-01-12,Coarse revenue grid,45.0,0.0,3.0125222256606614,9.499791304347827,6.487269078687166,3.0519043478260883,4.010999999999999,4.050382122165426,0.0,0.0,0
OPSD,DK_2,2020-01-13,Coarse revenue grid,45.0,0.0,23.28519177265892,32.298756521739136,9.013564749080217,13.80260434782609,11.6985,2.2159125751671693,0.0,0.0,0
OPSD,DK_2,2020-01-14,Coarse revenue grid,45.0,0.0,12.048820657562926,18.0543652173913,6.005544559828374,7.795317391304348,6.736499999999999,2.482996733741421,0.0,0.0,0
OPSD,DK_2,2020-01-15,Coarse revenue grid,45.0,0.0,29.520849379034615,34.30053043478261,4.779681055747993,20.39103043478261,13.681500000000002,4.5516810557479985,0.0,0.0,0
OPSD,DK_2,2020-01-16,Coarse revenue grid,45.0,0.0,20.24448456107303,23.782834782608695,3.5383502215356657,11.988713043478263,10.218,1.9622284824052354,0.0,0.0,0
OPSD,DK_2,2020-01-17,Coarse revenue grid,45.0,0.0,11.973869069442635,20.233826086956523,8.259957017513887,6.10779565217392,6.445500000000002,0.5794265827312872,0.0,0.0,0
OPSD,DK_2,2020-01-18,Coarse revenue grid,45.0,0.0,-6.302369848901405,-1.0541913043478268,5.2481785445535785,-2.406386956521736,0.8925000000000004,4.78848289237967,0.0,0.0,1
OPSD,DK_2,2020-01-19,Coarse revenue grid,45.0,0.0,20.460128575076975,28.877565217391307,8.417436642314332,11.998847826086966,10.1865,1.7252192510099909,0.0,0.0,0
OPSD,DK_2,2020-01-20,Coarse revenue grid,45.0,0.0,30.34298093207425,52.17314782608695,21.830166894012695,18.397069565217393,14.444999999999999,2.4990886331431406,0.0,0.0,0
OPSD,DK_2,2020-01-21,Coarse revenue grid,45.0,0.0,21.39738873588586,30.180200000000003,8.782811264114144,14.578965217391307,11.487,4.66857648150545,0.0,0.0,0
OPSD,DK_2,2020-01-22,Coarse revenue grid,45.0,0.0,58.76709719554685,66.64020869565218,7.873111500105324,36.97350869565217,25.756499999999996,3.96291150010531,0.0,0.0,0
OPSD,DK_2,2020-01-23,Coarse revenue grid,45.0,0.0,36.80100148518965,63.650539130434794,26.849537645245142,22.98434782608695,17.231999999999996,3.415346340897294,0.0,0.0,0
OPSD,DK_2,2020-01-24,Coarse revenue grid,45.0,0.0,3.2890625067831136,3.895513043478257,0.6064505366951436,1.164813043478258,2.6204999999999976,0.49625053669514213,0.0,0.0,0
OPSD,DK_2,2020-01-25,Coarse revenue grid,45.0,0.0,12.531375416975555,29.613765217391304,17.082389800415747,7.113230434782611,6.7124999999999995,1.2943550178070549,0.0,0.0,0
OPSD,DK_2,2020-01-26,Coarse revenue grid,45.0,0.0,-0.8726824984983361,0.8094869565217435,1.6821694550200796,-1.0474956521739145,1.3499999999999979,1.1751868463244195,0.0,0.0,1
OPSD,DK_2,2020-01-27,Coarse revenue grid,45.0,0.0,1.1481817581315763,2.896834782608702,1.7486530244771257,0.39693478260869597,2.3745,1.6232530244771195,0.0,0.0,0
OPSD,DK_2,2020-01-28,Coarse revenue grid,45.0,0.0,17.649590777666567,23.882069565217385,6.232478787550818,10.967134782608703,9.3495,2.667044004942133,0.0,0.0,0
OPSD,DK_2,2020-01-29,Coarse revenue grid,45.0,0.0,-1.1801383647327524,0.37213913043478475,1.552277495167537,-1.1323086956521706,1.3935000000000008,1.4413296690805826,0.0,0.0,1
OPSD,DK_2,2020-01-30,Coarse revenue grid,45.0,0.0,-1.5014271784060478,2.5997826086956484,4.101209787101697,-0.5010086956521711,1.8240000000000016,2.8244184827538783,0.0,0.0,1
OPSD,DK_2,2020-01-31,Coarse revenue grid,45.0,0.0,-0.19450840283575088,10.838486956521741,11.032995359357493,1.2430130434782605,2.527499999999999,3.9650214463140103,0.0,0.0,1
OPSD,DK_2,2020-02-01,Coarse revenue grid,45.0,0.0,19.93530752295161,32.357130434782604,12.421822911830994,15.554560869565217,10.027499999999998,5.646753346613604,0.0,0.0,0
OPSD,DK_2,2020-02-02,Coarse revenue grid,45.0,0.0,53.40902637810967,70.56999130434781,17.160964926238137,35.66769130434783,22.225499999999997,4.484164926238149,0.0,0.0,0
OPSD,DK_2,2020-02-03,Coarse revenue grid,45.0,0.0,27.561535088677275,32.06722608695651,4.505690998279235,18.376726086956516,13.690499999999997,4.505690998279233,0.0,0.0,0
OPSD,DK_2,2020-02-04,Coarse revenue grid,45.0,0.0,27.21657307804064,31.714843478260875,4.498270400220235,16.17488260869566,12.358500000000001,1.316809530655022,0.0,0.0,0
OPSD,DK_2,2020-02-05,Coarse revenue grid,45.0,0.0,11.632346650655819,24.510547826086956,12.878201175431137,7.520056521739136,6.667500000000002,2.555209871083318,0.0,0.0,0
OPSD,DK_2,2020-02-06,Coarse revenue grid,45.0,0.0,22.112339464509013,38.29447826086957,16.182138796360555,13.108178260869565,10.153499999999998,1.1493387963605506,0.0,0.0,0
OPSD,DK_2,2020-02-07,Coarse revenue grid,45.0,0.0,16.707623143509288,48.7596347826087,32.05201163909941,12.423908695652177,11.1045,6.820785552142889,0.0,0.0,0
OPSD,DK_2,2020-02-08,Coarse revenue grid,45.0,0.0,4.392599742577368,7.3561043478260935,2.9635046052487253,2.4556000000000004,3.054,1.1170002574226325,0.0,0.0,0
OPSD,DK_2,2020-02-09,Coarse revenue grid,45.0,0.0,-5.781398526322408,17.433269565217387,23.214668091539796,-1.870413043478262,-0.10050000000000132,3.8104854828441446,0.0,0.0,1
OPSD,DK_2,2020-02-10,Coarse revenue grid,45.0,0.0,22.859017585971255,26.25081739130435,3.3917998053330933,15.993717391304347,10.192499999999997,3.3271998053330925,0.0,0.0,0
OPSD,DK_2,2020-02-11,Coarse revenue grid,45.0,0.0,16.414038924727166,20.662678260869562,4.248639336142396,11.398995652173912,7.5735,2.5584567274467465,0.0,0.0,0
OPSD,DK_2,2020-02-12,Coarse revenue grid,45.0,0.0,-1.0719538994669686,2.9124434782608697,3.9843973777278383,0.8597434782608673,1.771499999999998,3.7031973777278338,0.0,0.0,1
